node_id,material_id,month,ordered_quantity,received_quantity,on_time_quantity,accepted_quantity,average_actual_lead_time_days,lead_time_std_days,quality_incident_count,source_completeness_flag
NODE-0024,MAT-0021,2025-02-01,196.05,187.91,158.99,178.41,5.99,0.67,1,COMPLETE
NODE-0024,MAT-0021,2025-03-01,179.18,167.63,143.73,158.82,5.77,0.67,1,COMPLETE
NODE-0024,MAT-0021,2025-04-01,164.77,147.04,128.68,139.83,5.65,0.67,1,COMPLETE
NODE-0024,MAT-0021,2025-05-01,154.42,134.14,120.04,128.33,5.66,0.67,1,COMPLETE
NODE-0024,MAT-0021,2025-06-01,149.26,132.28,120.62,126.91,5.8,0.67,1,COMPLETE
NODE-0024,MAT-0021,2025-07-01,149.86,139.2,128.34,133.17,6.03,0.67,1,COMPLETE
NODE-0024,MAT-0021,2025-08-01,156.16,149.52,137.95,142.17,6.3,0.67,1,COMPLETE
NODE-0024,MAT-0021,2025-09-01,167.47,158.36,144.7,150.04,6.54,0.67,1,COMPLETE
NODE-0024,MAT-0021,2025-10-01,182.52,165.07,148.14,156.73,6.7,0.67,1,COMPLETE
NODE-0024,MAT-0021,2025-11-01,199.68,174.03,152.75,166.22,6.72,0.67,1,COMPLETE
NODE-0024,MAT-0021,2025-12-01,217.05,190.42,163.66,182.65,6.62,0.67,1,COMPLETE
NODE-0024,MAT-0021,2026-01-01,232.72,213.27,180.67,204.3,6.41,0.67,1,COMPLETE
NODE-0024,MAT-0021,2026-02-01,244.97,233.43,196.93,222.34,6.14,0.67,1,COMPLETE
NODE-0024,MAT-0021,2026-03-01,252.43,240.62,204.52,228.09,5.89,0.67,1,COMPLETE
NODE-0024,MAT-0021,2026-04-01,254.31,233.21,201.62,221.17,5.7,0.67,1,COMPLETE
NODE-0024,MAT-0021,2026-05-01,250.38,219.75,194.2,209.52,5.64,0.67,1,COMPLETE
NODE-0024,MAT-0021,2026-06-01,241.08,210.05,189.65,201.33,5.71,0.67,1,COMPLETE
NODE-0024,MAT-0021,2026-07-01,227.43,205.55,188.55,197.08,5.89,0.67,1,COMPLETE
NODE-0024,MAT-0021,2026-08-01,210.94,199.39,184.13,190.26,6.15,0.67,1,COMPLETE
NODE-0024,MAT-0021,2026-09-01,193.43,185.22,170.37,175.74,6.41,0.67,1,COMPLETE
NODE-0024,MAT-0021,2026-10-01,176.81,164.33,149.11,155.73,6.62,0.67,1,COMPLETE
NODE-0024,MAT-0021,2026-11-01,162.92,144.46,128.43,137.5,6.73,0.67,1,COMPLETE
NODE-0024,MAT-0021,2026-12-01,153.29,133.16,115.76,127.48,6.69,0.67,1,COMPLETE
NODE-0024,MAT-0024,2024-07-01,244.7,242.7,234.23,237.76,13.51,1.27,0,COMPLETE
NODE-0024,MAT-0024,2024-08-01,252.31,251.5,241.49,245.11,14.08,1.27,0,COMPLETE
NODE-0024,MAT-0024,2024-09-01,254.33,245.03,231.97,238.7,14.51,1.27,0,COMPLETE
NODE-0024,MAT-0024,2024-10-01,250.55,231.1,214.44,226.2,14.7,1.27,0,COMPLETE
NODE-0024,MAT-0024,2024-11-01,241.38,219.99,199.85,216.51,14.59,1.27,0,COMPLETE
NODE-0024,MAT-0024,2024-12-01,227.83,214.29,191.37,211.16,14.22,1.27,0,COMPLETE
NODE-0024,MAT-0024,2025-01-01,211.39,207.82,184.02,203.93,13.68,1.27,0,COMPLETE
NODE-0024,MAT-0024,2025-02-01,193.88,193.85,172.06,189.14,13.09,1.27,0,COMPLETE
NODE-0024,MAT-0024,2025-03-01,177.21,172.86,155.39,168.31,12.61,1.27,0,COMPLETE
NODE-0024,MAT-0024,2025-04-01,163.23,152.18,139.5,148.71,12.34,1.27,0,COMPLETE
NODE-0024,MAT-0024,2025-05-01,153.47,139.68,130.8,137.29,12.37,1.27,0,COMPLETE
NODE-0024,MAT-0024,2025-06-01,149.02,138.48,132.03,136.49,12.67,1.27,0,COMPLETE
NODE-0024,MAT-0024,2025-07-01,150.35,146.16,140.82,143.65,13.18,1.27,0,COMPLETE
NODE-0024,MAT-0024,2025-08-01,157.32,157.22,151.58,153.62,13.77,1.27,0,COMPLETE
NODE-0024,MAT-0024,2025-09-01,169.17,166.78,159.31,162.39,14.29,1.27,0,COMPLETE
NODE-0024,MAT-0024,2025-10-01,184.59,174.26,163.63,170.03,14.63,1.27,0,COMPLETE
NODE-0024,MAT-0024,2025-11-01,201.88,184.2,169.33,180.76,14.69,1.27,0,COMPLETE
NODE-0024,MAT-0024,2025-12-01,219.14,201.6,181.65,198.66,14.46,1.27,0,COMPLETE
NODE-0024,MAT-0024,2026-01-01,234.47,225.05,199.99,221.48,14.0,1.27,0,COMPLETE
NODE-0024,MAT-0024,2026-02-01,246.18,245.02,216.89,239.81,13.42,1.27,0,COMPLETE
NODE-0024,MAT-0024,2026-03-01,252.98,251.42,224.14,244.92,12.86,1.27,0,COMPLETE
NODE-0024,MAT-0024,2026-04-01,254.13,243.13,220.29,236.96,12.46,1.27,0,COMPLETE
NODE-0024,MAT-0024,2026-05-01,249.5,229.07,211.95,224.41,12.32,1.27,0,COMPLETE
NODE-0024,MAT-0024,2026-06-01,239.59,218.87,206.7,215.52,12.47,1.27,0,COMPLETE
NODE-0024,MAT-0024,2026-07-01,225.5,213.58,204.79,210.39,12.87,1.27,0,COMPLETE
NODE-0024,MAT-0024,2026-08-01,208.78,206.28,199.06,202.25,13.43,1.27,0,COMPLETE
NODE-0024,MAT-0024,2026-09-01,191.27,191.01,183.64,186.25,14.01,1.27,0,COMPLETE
NODE-0024,MAT-0024,2026-10-01,174.89,169.51,160.84,165.08,14.47,1.27,0,COMPLETE
NODE-0024,MAT-0024,2026-11-01,161.46,149.64,139.24,146.35,14.69,1.27,0,COMPLETE
NODE-0024,MAT-0024,2026-12-01,152.45,138.78,126.41,136.51,14.62,1.27,0,COMPLETE
NODE-0024,MAT-0025,2024-07-01,243.07,228.17,208.4,222.23,8.9,0.99,0,COMPLETE
NODE-0024,MAT-0025,2024-08-01,251.48,237.87,216.1,230.48,9.28,0.99,0,COMPLETE
NODE-0024,MAT-0025,2024-09-01,254.4,232.52,208.09,225.19,9.56,0.99,0,COMPLETE
NODE-0024,MAT-0025,2024-10-01,251.51,219.39,192.23,213.49,9.68,0.99,0,COMPLETE
NODE-0024,MAT-0025,2024-11-01,243.12,208.88,178.95,204.39,9.61,0.99,0,COMPLETE
NODE-0024,MAT-0025,2024-12-01,230.16,204.08,171.69,199.94,9.37,0.99,0,COMPLETE
NODE-0024,MAT-0025,2025-01-01,214.06,198.97,165.89,194.12,9.01,0.99,0,COMPLETE
NODE-0024,MAT-0025,2025-02-01,196.59,186.42,155.83,180.83,8.62,0.99,0,COMPLETE
NODE-0024,MAT-0025,2025-03-01,179.66,166.33,140.92,161.01,8.31,0.99,0,COMPLETE
NODE-0024,MAT-0025,2025-04-01,165.16,145.77,126.08,141.62,8.13,0.99,0,COMPLETE
NODE-0024,MAT-0025,2025-05-01,154.66,132.78,117.48,129.76,8.15,0.99,0,COMPLETE
NODE-0024,MAT-0025,2025-06-01,149.33,130.77,117.91,128.14,8.35,0.99,0,COMPLETE
NODE-0024,MAT-0025,2025-07-01,149.76,137.51,125.38,134.38,8.68,0.99,0,COMPLETE
NODE-0024,MAT-0025,2025-08-01,155.89,147.65,134.72,143.43,9.07,0.99,0,COMPLETE
NODE-0024,MAT-0025,2025-09-01,167.06,156.33,141.24,151.33,9.42,0.99,0,COMPLETE
NODE-0024,MAT-0025,2025-10-01,182.02,162.84,144.48,157.96,9.64,0.99,0,COMPLETE
NODE-0024,MAT-0025,2025-11-01,199.15,171.56,148.84,167.39,9.68,0.99,0,COMPLETE
NODE-0024,MAT-0025,2025-12-01,216.54,187.71,159.41,183.9,9.53,0.99,0,COMPLETE
NODE-0024,MAT-0025,2026-01-01,232.29,210.4,176.09,205.87,9.22,0.99,0,COMPLETE
NODE-0024,MAT-0025,2026-02-01,244.66,230.58,192.18,224.37,8.84,0.99,0,COMPLETE
NODE-0024,MAT-0025,2026-03-01,252.29,237.96,199.84,230.46,8.47,0.99,0,COMPLETE
NODE-0024,MAT-0025,2026-04-01,254.34,230.76,197.15,223.59,8.21,0.99,0,COMPLETE
NODE-0024,MAT-0025,2026-05-01,250.58,217.45,189.95,211.79,8.11,0.99,0,COMPLETE
NODE-0024,MAT-0025,2026-06-01,241.43,207.86,185.56,203.5,8.21,0.99,0,COMPLETE
NODE-0024,MAT-0025,2026-07-01,227.9,203.54,184.64,199.35,8.48,0.99,0,COMPLETE
NODE-0024,MAT-0025,2026-08-01,211.47,197.66,180.52,192.67,8.85,0.99,0,COMPLETE
NODE-0024,MAT-0025,2026-09-01,193.96,183.77,167.16,178.14,9.23,0.99,0,COMPLETE
NODE-0024,MAT-0025,2026-10-01,177.28,163.04,146.27,157.86,9.53,0.99,0,COMPLETE
NODE-0024,MAT-0025,2026-11-01,163.29,143.18,125.83,139.22,9.68,0.99,0,COMPLETE
NODE-0024,MAT-0025,2026-12-01,153.51,131.78,113.22,128.87,9.63,0.99,0,COMPLETE
NODE-0025,MAT-0021,2024-07-01,244.22,238.29,226.24,234.02,10.34,1.03,0,COMPLETE
NODE-0025,MAT-0021,2024-08-01,252.07,247.38,233.65,241.69,10.78,1.03,0,COMPLETE
NODE-0025,MAT-0021,2024-09-01,254.37,241.25,224.61,235.61,11.11,1.03,0,COMPLETE
NODE-0025,MAT-0021,2024-10-01,250.85,227.57,207.6,223.3,11.25,1.03,0,COMPLETE
NODE-0025,MAT-0021,2024-11-01,241.92,216.65,193.42,213.75,11.17,1.03,0,COMPLETE
NODE-0025,MAT-0021,2024-12-01,228.54,211.23,185.32,208.66,10.89,1.03,0,COMPLETE
NODE-0025,MAT-0021,2025-01-01,212.2,205.17,178.46,201.84,10.47,1.03,0,COMPLETE
NODE-0025,MAT-0021,2025-02-01,194.7,191.63,167.09,187.44,10.02,1.03,0,COMPLETE
NODE-0025,MAT-0021,2025-03-01,177.95,170.9,150.95,166.82,9.65,1.03,0,PARTIAL
NODE-0025,MAT-0021,2025-04-01,163.8,150.25,135.37,147.18,9.45,1.03,0,PARTIAL
NODE-0025,MAT-0021,2025-05-01,153.82,137.59,126.69,135.57,9.47,1.03,0,PARTIAL
NODE-0025,MAT-0021,2025-06-01,149.1,136.13,127.65,134.5,9.7,1.03,0,PARTIAL
NODE-0025,MAT-0021,2025-07-01,150.15,143.52,136.03,141.41,10.09,1.03,0,PARTIAL
NODE-0025,MAT-0021,2025-08-01,156.87,154.29,146.34,151.14,10.54,1.03,0,PARTIAL
NODE-0025,MAT-0021,2025-09-01,168.52,163.58,153.69,159.67,10.94,1.03,0,PARTIAL
NODE-0025,MAT-0021,2025-10-01,183.8,170.77,157.67,167.04,11.2,1.03,0,PARTIAL
NODE-0025,MAT-0021,2025-11-01,201.05,180.33,162.95,177.41,11.25,1.03,0,PARTIAL
NODE-0025,MAT-0021,2025-12-01,218.35,197.36,174.73,194.96,11.07,1.03,0,PARTIAL
NODE-0025,MAT-0021,2026-01-01,233.81,220.59,192.57,217.63,10.72,1.03,0,COMPLETE
NODE-0025,MAT-0021,2026-02-01,245.73,240.64,209.24,236.11,10.28,1.03,0,COMPLETE
NODE-0025,MAT-0021,2026-03-01,252.79,247.35,216.64,241.56,9.85,1.03,0,COMPLETE
NODE-0025,MAT-0021,2026-04-01,254.21,239.4,213.15,233.9,9.54,1.03,0,COMPLETE
NODE-0025,MAT-0021,2026-05-01,249.84,225.57,205.17,221.53,9.43,1.03,0,COMPLETE
NODE-0025,MAT-0021,2026-06-01,240.16,215.56,200.2,212.79,9.54,1.03,0,COMPLETE
NODE-0025,MAT-0021,2026-07-01,226.23,210.57,198.6,207.94,9.85,1.03,0,COMPLETE
NODE-0025,MAT-0021,2026-08-01,209.6,203.71,193.38,200.22,10.28,1.03,0,COMPLETE
NODE-0025,MAT-0021,2026-09-01,192.08,188.85,178.59,184.6,10.73,1.03,0,COMPLETE
NODE-0025,MAT-0021,2026-10-01,175.61,167.57,156.37,163.6,11.08,1.03,0,COMPLETE
NODE-0025,MAT-0021,2026-11-01,162.0,147.69,135.12,144.8,11.25,1.03,0,COMPLETE
NODE-0025,MAT-0021,2026-12-01,152.75,136.66,122.33,134.75,11.2,1.03,0,COMPLETE
NODE-0026,MAT-0023,2024-07-01,240.71,208.77,176.2,207.92,6.42,0.87,0,COMPLETE
NODE-0026,MAT-0023,2024-08-01,250.16,219.5,184.19,217.5,6.69,0.87,0,COMPLETE
NODE-0026,MAT-0023,2024-09-01,254.27,215.53,177.94,213.47,6.89,0.87,0,COMPLETE
NODE-0026,MAT-0023,2024-10-01,252.58,203.4,164.11,202.39,6.98,0.87,0,COMPLETE
NODE-0026,MAT-0023,2024-11-01,245.28,193.61,152.44,193.61,6.93,0.87,0,COMPLETE
NODE-0026,MAT-0023,2024-12-01,233.17,189.91,146.6,189.91,6.75,0.87,0,COMPLETE
NODE-0026,MAT-0023,2025-01-01,217.59,186.59,142.63,186.14,6.5,0.87,0,COMPLETE
NODE-0026,MAT-0023,2025-02-01,200.24,176.01,134.92,174.6,6.22,0.87,0,COMPLETE
NODE-0026,MAT-0023,2025-03-01,183.05,157.25,122.32,155.67,5.99,0.87,0,COMPLETE
NODE-0026,MAT-0023,2025-04-01,167.89,137.02,109.01,136.12,5.86,0.87,0,COMPLETE
NODE-0026,MAT-0023,2025-05-01,156.45,123.53,100.72,123.43,5.87,0.87,0,COMPLETE
NODE-0026,MAT-0023,2025-06-01,149.98,120.57,100.36,120.57,6.02,0.87,0,COMPLETE
NODE-0026,MAT-0023,2025-07-01,149.19,126.2,106.31,126.09,6.26,0.87,0,COMPLETE
NODE-0026,MAT-0023,2025-08-01,154.17,135.2,113.98,134.31,6.54,0.87,0,COMPLETE
NODE-0026,MAT-0023,2025-09-01,164.37,142.76,119.08,141.33,6.79,0.87,0,COMPLETE
NODE-0026,MAT-0023,2025-10-01,178.67,148.0,121.05,146.82,6.95,0.87,0,COMPLETE
NODE-0026,MAT-0023,2025-11-01,195.5,155.1,123.8,154.74,6.98,0.87,0,COMPLETE
NODE-0026,MAT-0023,2025-12-01,212.99,169.49,132.19,169.49,6.87,0.87,0,COMPLETE
NODE-0026,MAT-0023,2026-01-01,229.23,191.02,146.62,191.02,6.65,0.87,0,COMPLETE
NODE-0026,MAT-0023,2026-02-01,242.43,211.28,161.44,210.22,6.37,0.87,0,COMPLETE
NODE-0026,MAT-0023,2026-03-01,251.14,219.8,169.34,217.69,6.11,0.87,0,COMPLETE
NODE-0026,MAT-0023,2026-04-01,254.39,213.95,167.95,212.0,5.92,0.87,0,COMPLETE
NODE-0026,MAT-0023,2026-05-01,251.83,201.57,162.09,200.75,5.85,0.87,0,COMPLETE
NODE-0026,MAT-0023,2026-06-01,243.74,192.71,158.67,192.71,5.92,0.87,0,COMPLETE
NODE-0026,MAT-0023,2026-07-01,231.01,189.6,158.84,189.6,6.11,0.87,0,COMPLETE
NODE-0026,MAT-0023,2026-08-01,215.04,185.59,156.62,184.98,6.38,0.87,0,COMPLETE
NODE-0026,MAT-0023,2026-09-01,197.6,173.61,145.89,172.11,6.65,0.87,0,COMPLETE
NODE-0026,MAT-0023,2026-10-01,180.59,154.08,127.54,152.56,6.87,0.87,0,COMPLETE
NODE-0026,MAT-0023,2026-11-01,165.9,134.4,108.79,133.63,6.98,0.87,0,COMPLETE
NODE-0026,MAT-0023,2026-12-01,155.14,122.4,96.67,122.39,6.94,0.87,0,COMPLETE
NODE-0026,MAT-0026,2024-07-01,239.41,198.84,160.73,188.69,24.1,3.56,1,COMPLETE
NODE-0026,MAT-0026,2024-08-01,249.39,210.03,168.74,198.24,25.12,3.56,1,COMPLETE
NODE-0026,MAT-0026,2024-09-01,254.1,206.7,163.28,195.02,25.89,3.56,1,COMPLETE
NODE-0026,MAT-0026,2024-10-01,253.04,195.05,150.42,184.92,26.22,3.56,1,COMPLETE
NODE-0026,MAT-0026,2024-11-01,246.31,185.59,139.5,176.95,26.03,3.56,1,COMPLETE
NODE-0026,MAT-0026,2024-12-01,234.66,182.41,134.3,174.14,25.37,3.56,1,COMPLETE
NODE-0026,MAT-0026,2025-01-01,219.37,179.99,131.16,171.1,24.4,3.56,1,COMPLETE
NODE-0026,MAT-0026,2025-02-01,202.12,170.44,124.57,161.06,23.35,3.56,1,COMPLETE
NODE-0026,MAT-0026,2025-03-01,184.82,152.42,113.12,143.73,22.49,3.56,1,COMPLETE
NODE-0026,MAT-0026,2025-04-01,169.36,132.43,100.63,125.33,22.02,3.56,1,COMPLETE
NODE-0026,MAT-0026,2025-05-01,157.46,118.75,92.59,113.07,22.06,3.56,1,COMPLETE
NODE-0026,MAT-0026,2025-06-01,150.41,115.37,91.91,110.17,22.6,3.56,1,COMPLETE
NODE-0026,MAT-0026,2025-07-01,148.99,120.49,97.2,114.72,23.51,3.56,1,COMPLETE
NODE-0026,MAT-0026,2025-08-01,153.37,128.95,104.11,122.04,24.56,3.56,1,COMPLETE
NODE-0026,MAT-0026,2025-09-01,163.06,135.97,108.56,128.21,25.5,3.56,1,COMPLETE
NODE-0026,MAT-0026,2025-10-01,176.99,140.58,109.96,132.85,26.09,3.56,1,COMPLETE
NODE-0026,MAT-0026,2025-11-01,193.63,146.85,111.97,139.6,26.2,3.56,1,COMPLETE
NODE-0026,MAT-0026,2025-12-01,211.15,160.31,119.31,153.05,25.8,3.56,1,COMPLETE
NODE-0026,MAT-0026,2026-01-01,227.61,181.18,132.6,172.74,24.98,3.56,1,COMPLETE
NODE-0026,MAT-0026,2026-02-01,241.21,201.39,146.7,190.92,23.94,3.56,1,COMPLETE
NODE-0026,MAT-0026,2026-03-01,250.46,210.42,154.61,198.52,22.94,3.56,1,COMPLETE
NODE-0026,MAT-0026,2026-04-01,254.32,205.22,153.77,193.71,22.23,3.56,1,COMPLETE
NODE-0026,MAT-0026,2026-05-01,252.38,193.27,148.53,183.41,21.97,3.56,1,COMPLETE
NODE-0026,MAT-0026,2026-06-01,244.85,184.75,145.52,176.25,22.24,3.56,1,COMPLETE
NODE-0026,MAT-0026,2026-07-01,232.56,182.22,146.15,173.9,22.96,3.56,1,COMPLETE
NODE-0026,MAT-0026,2026-08-01,216.86,179.15,144.79,170.14,23.96,3.56,1,COMPLETE
NODE-0026,MAT-0026,2026-09-01,199.48,168.18,135.32,158.82,24.99,3.56,1,COMPLETE
NODE-0026,MAT-0026,2026-10-01,182.33,149.32,118.28,140.83,25.81,3.56,1,COMPLETE
NODE-0026,MAT-0026,2026-11-01,167.31,129.8,100.44,122.96,26.21,3.56,1,COMPLETE
NODE-0026,MAT-0026,2026-12-01,156.06,117.57,88.66,112.03,26.09,3.56,1,COMPLETE
NODE-0027,MAT-0022,2024-07-01,239.69,200.97,163.98,192.71,15.86,2.3,1,COMPLETE
NODE-0027,MAT-0022,2024-08-01,249.56,212.06,171.99,202.27,16.54,2.3,1,COMPLETE
NODE-0027,MAT-0022,2024-09-01,254.15,208.6,166.37,198.89,17.04,2.3,1,COMPLETE
NODE-0027,MAT-0022,2024-10-01,252.95,196.85,153.3,188.59,17.26,2.3,1,COMPLETE
NODE-0027,MAT-0022,2024-11-01,246.1,187.32,142.23,180.47,17.14,2.3,1,COMPLETE
NODE-0027,MAT-0022,2024-12-01,234.35,184.03,136.9,177.52,16.7,2.3,1,COMPLETE
NODE-0027,MAT-0022,2025-01-01,218.99,181.42,133.59,174.27,16.06,2.3,1,COMPLETE
NODE-0027,MAT-0022,2025-02-01,201.72,171.65,126.76,163.92,15.37,2.3,1,COMPLETE
NODE-0027,MAT-0022,2025-03-01,184.44,153.46,115.07,146.25,14.8,2.3,1,COMPLETE
NODE-0027,MAT-0022,2025-04-01,169.05,133.41,102.4,127.6,14.5,2.3,1,COMPLETE
NODE-0027,MAT-0022,2025-05-01,157.24,119.78,94.3,115.25,14.52,2.3,1,COMPLETE
NODE-0027,MAT-0022,2025-06-01,150.31,116.48,93.69,112.39,14.88,2.3,1,COMPLETE
NODE-0027,MAT-0022,2025-07-01,149.03,121.7,99.11,117.09,15.47,2.3,1,COMPLETE
NODE-0027,MAT-0022,2025-08-01,153.54,130.28,106.18,124.6,16.17,2.3,1,COMPLETE
NODE-0027,MAT-0022,2025-09-01,163.34,137.41,110.77,130.95,16.78,2.3,1,COMPLETE
NODE-0027,MAT-0022,2025-10-01,177.35,142.15,112.28,135.76,17.18,2.3,1,COMPLETE
NODE-0027,MAT-0022,2025-11-01,194.03,148.6,114.45,142.75,17.25,2.3,1,COMPLETE
NODE-0027,MAT-0022,2025-12-01,211.54,162.27,122.0,156.53,16.98,2.3,1,COMPLETE
NODE-0027,MAT-0022,2026-01-01,227.96,183.28,135.54,176.57,16.44,2.3,1,COMPLETE
NODE-0027,MAT-0022,2026-02-01,241.48,203.5,149.79,194.96,15.76,2.3,1,COMPLETE
NODE-0027,MAT-0022,2026-03-01,250.61,212.43,157.7,202.53,15.1,2.3,1,COMPLETE
NODE-0027,MAT-0022,2026-04-01,254.34,207.09,156.76,197.54,14.63,2.3,1,COMPLETE
NODE-0027,MAT-0022,2026-05-01,252.27,195.05,151.39,187.05,14.46,2.3,1,COMPLETE
NODE-0027,MAT-0022,2026-06-01,244.61,186.47,148.29,179.75,14.64,2.3,1,COMPLETE
NODE-0027,MAT-0022,2026-07-01,232.23,183.81,148.83,177.26,15.11,2.3,1,COMPLETE
NODE-0027,MAT-0022,2026-08-01,216.47,180.54,147.3,173.26,15.77,2.3,1,COMPLETE
NODE-0027,MAT-0022,2026-09-01,199.07,169.36,137.56,161.62,16.45,2.3,1,COMPLETE
NODE-0027,MAT-0022,2026-10-01,181.96,150.35,120.24,143.31,16.99,2.3,1,COMPLETE
NODE-0027,MAT-0022,2026-11-01,167.0,130.79,102.2,125.2,17.25,2.3,1,COMPLETE
NODE-0027,MAT-0022,2026-12-01,155.86,118.61,90.35,114.2,17.17,2.3,1,COMPLETE
NODE-0027,MAT-0024,2024-07-01,245.11,245.11,239.88,235.03,22.75,2.03,1,COMPLETE
NODE-0027,MAT-0024,2024-08-01,252.5,252.5,245.88,240.84,23.71,2.03,1,COMPLETE
NODE-0027,MAT-0024,2024-09-01,254.29,248.29,238.42,236.72,24.44,2.03,1,COMPLETE
NODE-0027,MAT-0024,2024-10-01,250.28,234.14,220.44,224.31,24.75,2.03,1,COMPLETE
NODE-0027,MAT-0024,2024-11-01,240.9,222.86,205.48,214.71,24.57,2.03,1,COMPLETE
NODE-0027,MAT-0024,2024-12-01,227.2,216.92,196.66,209.24,23.95,2.03,1,COMPLETE
NODE-0027,MAT-0024,2025-01-01,210.69,210.08,188.88,201.79,23.03,2.03,1,COMPLETE
NODE-0027,MAT-0024,2025-02-01,193.17,193.17,174.08,184.46,22.04,2.03,1,COMPLETE
NODE-0027,MAT-0024,2025-03-01,176.58,174.54,159.27,166.32,21.23,2.03,1,COMPLETE
NODE-0027,MAT-0024,2025-04-01,162.74,153.85,143.12,147.14,20.79,2.03,1,COMPLETE
NODE-0027,MAT-0024,2025-05-01,153.18,141.49,134.42,136.13,20.82,2.03,1,COMPLETE
NODE-0027,MAT-0024,2025-06-01,148.96,140.52,135.88,135.58,21.33,2.03,1,COMPLETE
NODE-0027,MAT-0024,2025-07-01,150.52,148.46,145.05,142.83,22.19,2.03,1,COMPLETE
NODE-0027,MAT-0024,2025-08-01,157.71,157.71,154.2,150.83,23.18,2.03,1,COMPLETE
NODE-0027,MAT-0024,2025-09-01,169.74,169.56,164.27,161.58,24.07,2.03,1,COMPLETE
NODE-0027,MAT-0024,2025-10-01,185.27,177.31,168.89,169.32,24.63,2.03,1,COMPLETE
NODE-0027,MAT-0024,2025-11-01,202.59,187.56,174.96,180.17,24.73,2.03,1,COMPLETE
NODE-0027,MAT-0024,2025-12-01,219.81,205.29,187.75,198.03,24.35,2.03,1,COMPLETE
NODE-0027,MAT-0024,2026-01-01,235.02,228.91,206.53,220.53,23.58,2.03,1,COMPLETE
NODE-0027,MAT-0024,2026-02-01,246.56,246.56,221.6,236.19,22.6,2.03,1,COMPLETE
NODE-0027,MAT-0024,2026-03-01,253.14,253.14,229.12,241.34,21.66,2.03,1,COMPLETE
NODE-0027,MAT-0024,2026-04-01,254.05,246.35,226.55,234.97,20.98,2.03,1,COMPLETE
NODE-0027,MAT-0024,2026-05-01,249.19,232.08,217.88,222.54,20.74,2.03,1,COMPLETE
NODE-0027,MAT-0024,2026-06-01,239.09,221.71,212.4,213.71,20.99,2.03,1,COMPLETE
NODE-0027,MAT-0024,2026-07-01,224.86,216.16,210.19,208.44,21.67,2.03,1,COMPLETE
NODE-0027,MAT-0024,2026-08-01,208.07,208.07,203.61,199.67,22.61,2.03,1,COMPLETE
NODE-0027,MAT-0024,2026-09-01,190.57,190.57,185.79,181.85,23.59,2.03,1,COMPLETE
NODE-0027,MAT-0024,2026-10-01,174.28,171.18,164.75,163.15,24.36,2.03,1,COMPLETE
NODE-0027,MAT-0024,2026-11-01,161.0,151.32,142.86,144.84,24.74,2.03,1,COMPLETE
NODE-0027,MAT-0024,2026-12-01,152.19,140.62,130.0,135.4,24.62,2.03,1,COMPLETE
NODE-0027,MAT-0025,2024-07-01,240.2,204.87,170.04,203.62,14.05,1.97,0,COMPLETE
NODE-0027,MAT-0025,2024-08-01,249.87,215.79,178.05,213.38,14.65,1.97,0,COMPLETE
NODE-0027,MAT-0025,2024-09-01,254.21,212.07,172.12,209.62,15.1,1.97,0,COMPLETE
NODE-0027,MAT-0025,2024-10-01,252.77,200.13,158.67,198.74,15.29,1.97,0,COMPLETE
NODE-0027,MAT-0025,2024-11-01,245.69,190.48,147.31,190.18,15.18,1.97,0,COMPLETE
NODE-0027,MAT-0025,2024-12-01,233.76,186.98,141.73,186.92,14.8,1.97,0,COMPLETE
NODE-0027,MAT-0025,2025-01-01,218.29,184.02,138.09,183.21,14.23,1.97,0,COMPLETE
NODE-0027,MAT-0025,2025-02-01,200.98,173.84,130.82,172.1,13.62,1.97,0,COMPLETE
NODE-0027,MAT-0025,2025-03-01,183.74,155.37,118.68,153.5,13.12,1.97,0,COMPLETE
NODE-0027,MAT-0025,2025-04-01,168.47,135.22,105.69,134.06,12.84,1.97,0,COMPLETE
NODE-0027,MAT-0025,2025-05-01,156.84,121.66,97.49,121.31,12.86,1.97,0,COMPLETE
NODE-0027,MAT-0025,2025-06-01,150.14,118.53,97.0,118.52,13.18,1.97,0,COMPLETE
NODE-0027,MAT-0025,2025-07-01,149.11,123.95,102.68,123.59,13.71,1.97,0,COMPLETE
NODE-0027,MAT-0025,2025-08-01,153.85,132.74,110.05,131.59,14.32,1.97,0,COMPLETE
NODE-0027,MAT-0025,2025-09-01,163.85,140.08,114.89,138.39,14.87,1.97,0,COMPLETE
NODE-0027,MAT-0025,2025-10-01,178.01,145.07,116.62,143.62,15.22,1.97,0,COMPLETE
NODE-0027,MAT-0025,2025-11-01,194.76,151.85,119.08,151.19,15.28,1.97,0,COMPLETE
NODE-0027,MAT-0025,2025-12-01,212.27,165.88,127.05,165.82,15.04,1.97,0,COMPLETE
NODE-0027,MAT-0025,2026-01-01,228.6,187.15,141.03,186.85,14.57,1.97,0,COMPLETE
NODE-0027,MAT-0025,2026-02-01,241.96,207.39,155.57,205.94,13.96,1.97,0,COMPLETE
NODE-0027,MAT-0025,2026-03-01,250.88,216.12,163.48,213.62,13.38,1.97,0,COMPLETE
NODE-0027,MAT-0025,2026-04-01,254.37,210.53,162.32,208.19,12.96,1.97,0,COMPLETE
NODE-0027,MAT-0025,2026-05-01,252.05,198.32,156.71,197.12,12.81,1.97,0,COMPLETE
NODE-0027,MAT-0025,2026-06-01,244.18,189.6,153.45,189.41,12.97,1.97,0,COMPLETE
